Date,Id,AlgerianSales,SyrianSales,IndianSales,ChineseSales,EuropeanSales,TotalSales
2023-09-27,18,4647,2160,3028,2941,3628,16404
2023-09-28,18,4564,1588,3545,3646,3790,17133
2023-09-29,18,3994,2776,1543,3508,2024,13845
2023-09-30,18,3777,1301,2340,3323,3427,14168
2023-10-01,18,3096,2470,1442,2100,4830,13938
2023-10-02,18,4572,1859,1651,2315,5535,15932
2023-10-03,18,4994,1714,3581,4438,4557,19284
2023-10-04,18,2360,1701,3193,3339,2555,13148
2023-10-05,18,1492,2049,1522,4268,3827,13158
2023-10-06,18,4262,1195,2882,2312,5019,15670
2023-10-07,18,1427,1496,1619,2926,2019,9487
2023-10-08,18,1380,1186,3114,3576,3150,12406
2023-10-09,18,2690,1743,1427,3791,3316,12967
2023-10-10,18,3565,2954,2612,3514,4348,16993
2023-10-11,18,4730,2527,3313,3952,2156,16678
2023-10-12,18,3288,1266,2385,1586,5336,13861
2023-10-13,18,2937,816,2754,4240,3037,13784
2023-10-14,18,3213,975,1739,2690,2536,11153
2023-10-15,18,1709,1670,3574,2616,5149,14718
2023-10-16,18,2461,1746,2133,3412,4090,13842
2023-10-17,18,3866,1722,1220,3447,2915,13170
2023-10-18,18,2589,2337,2230,3446,4531,15133
2023-10-19,18,2803,2422,2785,2619,4498,15127
2023-10-20,18,2268,2361,2212,3585,3007,13433
2023-10-21,18,2045,2657,3384,2717,3334,14137
2023-10-22,18,1284,1017,2188,3053,5077,12619
2023-10-23,18,1991,801,2884,3977,2565,12218
2023-10-24,18,1007,1375,3510,3245,2219,11356
2023-10-25,18,3767,2604,1491,4083,2970,14915
2023-10-26,18,4159,2406,1912,3964,4465,16906
2023-10-27,18,2800,1994,1727,3220,5857,15598
2023-10-28,18,1892,1811,2844,2172,2641,11360
2023-10-29,18,3775,2543,1630,2112,5055,15115
2023-10-30,18,3297,2784,3367,3970,3002,16420
2023-10-31,18,2017,2186,1278,2281,4090,11852
2023-11-01,18,2036,1650,1463,3743,5172,14064
2023-11-02,18,3078,1355,1745,3426,4011,13615
2023-11-03,18,4762,1759,3148,4296,3214,17179
2023-11-04,18,2275,1509,2021,3835,4521,14161
2023-11-05,18,3715,1715,1654,3841,5104,16029
2023-11-06,18,2541,2983,2620,4345,4336,16825
2023-11-07,18,4192,1815,2278,2232,5610,16127
2023-11-08,18,3359,1336,2779,3933,5175,16582
2023-11-09,18,3216,2789,2117,2868,3221,14211
2023-11-10,18,1294,2271,3751,3457,4233,15006
2023-11-11,18,2592,1577,2178,2999,3632,12978
2023-11-12,18,2977,1712,3867,2952,5430,16938
2023-11-13,18,4072,1850,3288,4260,4820,18290
2023-11-14,18,3561,1200,3729,4303,3817,16610
2023-11-15,18,3238,829,3304,3937,3616,14924
2023-11-16,18,3135,1893,2207,2610,2392,12237
2023-11-17,18,1640,2405,2542,2220,5817,14624
2023-11-18,18,3466,1962,3972,2622,4634,16656
2023-11-19,18,2537,1163,3277,3142,3733,13852
2023-11-20,18,3431,942,2574,2520,5639,15106
2023-11-21,18,3182,960,3478,1863,4593,14076
2023-11-22,18,4852,2762,2251,3721,5329,18915
2023-11-23,18,2137,2921,1513,2093,4508,13172
2023-11-24,18,2588,987,3494,3672,5492,16233
2023-11-25,18,1209,2328,1957,3261,3743,12498
2023-11-26,18,3665,1952,2467,3003,4229,15316
2023-11-27,18,2990,1071,2931,3899,3325,14216
2023-11-28,18,2773,1074,3684,2285,5812,15628
2023-11-29,18,1994,2818,1715,2959,5257,14743
2023-11-30,18,4263,1254,3997,3226,2197,14937
2023-12-01,18,4767,2251,1564,1994,2189,12765
2023-12-02,18,2870,1803,1341,2840,5507,14361
2023-12-03,18,4002,1658,1316,3067,3322,13365
2023-12-04,18,2575,1336,1309,4404,3319,12943
2023-12-05,18,3089,1557,2815,3148,2674,13283
2023-12-06,18,3113,1355,1261,2291,2858,10878
2023-12-07,18,2246,2785,2585,3543,5336,16495
2023-12-08,18,4260,2110,3333,1602,3886,15191
2023-12-09,18,4330,2096,3358,4063,2571,16418
2023-12-10,18,3379,2517,2484,4071,4201,16652
2023-12-11,18,2001,1399,3587,3293,2504,12784
2023-12-12,18,3123,2367,3672,3461,4214,16837
2023-12-13,18,3104,2970,3107,2698,4849,16728
2023-12-14,18,3665,2995,2312,1734,4673,15379
2023-12-15,18,3486,1047,1619,4064,4733,14949
2023-12-16,18,2906,1368,2026,3955,5669,15924
2023-12-17,18,1232,1364,2223,2447,3024,10290
2023-12-18,18,2701,2386,2006,3595,5750,16438
2023-12-19,18,3538,2371,2348,4486,2396,15139
2023-12-20,18,3974,2733,2901,3569,4709,17886
2023-12-21,18,3159,881,3451,4047,2197,13735
2023-12-22,18,4941,2230,3868,2276,2109,15424
2023-12-23,18,4642,1113,3396,3060,3335,15546
2023-12-24,18,2843,2092,2633,3688,2855,14111
2023-12-25,18,1678,2532,1318,4113,3643,13284
2023-12-26,18,4184,2782,3681,4355,3513,18515
2023-12-27,18,2907,1232,3371,3398,2367,13275
2023-12-28,18,2442,1626,2112,3306,4983,14469
2023-12-29,18,1420,1298,1569,4041,4154,12482
2023-12-30,18,1830,1468,2879,1978,3920,12075
2023-12-31,18,1731,2958,3604,2368,4552,15213
2022-01-01,19,4026,2254,1533,3362,2328,13503
2022-01-02,19,1885,1640,3753,1792,5787,14857
2022-01-03,19,4216,1185,1633,1719,3909,12662
2022-01-04,19,2213,1941,1577,1529,5619,12879
2022-01-05,19,1212,1188,3006,2189,3179,10774
2022-01-06,19,4117,1607,3477,3128,2522,14851
2022-01-07,19,1225,997,2399,2328,2024,8973
2022-01-08,19,4390,2753,3674,4090,5062,19969
2022-01-09,19,1784,2234,3260,1916,3242,12436
2022-01-10,19,2773,2785,1923,3398,3738,14617
2022-01-11,19,4526,1779,3977,1535,3779,15596
2022-01-12,19,4025,2365,1226,2758,4843,15217
2022-01-13,19,1986,2467,2334,4463,3112,14362
2022-01-14,19,3332,2406,3520,2164,2135,13557
2022-01-15,19,1737,1919,3534,4063,3469,14722
2022-01-16,19,1174,2662,1696,2505,5281,13318
2022-01-17,19,2853,1111,1531,2414,5394,13303
2022-01-18,19,2557,1907,3908,3628,5807,17807
2022-01-19,19,3597,1726,3339,2912,3122,14696
2022-01-20,19,1788,2852,2004,2024,5273,13941
2022-01-21,19,4320,2528,2207,3912,3647,16614
2022-01-22,19,1576,2714,2055,2226,3170,11741
2022-01-23,19,1993,1934,2919,2390,4236,13472
2022-01-24,19,4085,2088,2632,3137,3770,15712
2022-01-25,19,3420,2294,3016,3290,3290,15310
2022-01-26,19,3992,882,1691,3426,5704,15695
2022-01-27,19,1973,2452,3195,1648,5369,14637
2022-01-28,19,4943,2926,2195,1597,3869,15530
2022-01-29,19,3906,1820,1349,2774,4614,14463
2022-01-30,19,4778,1701,3948,4216,3110,17753
2022-01-31,19,4808,1688,2255,2760,5785,17296
2022-02-01,19,3211,2159,3112,2172,3818,14472
2022-02-02,19,1303,1164,1996,4283,4608,13354
2022-02-03,19,3058,1559,3230,3298,5307,16452
2022-02-04,19,3037,2834,2246,1575,3658,13350
2022-02-05,19,1872,2114,1391,1928,2088,9393
2022-02-06,19,1209,2178,1228,4437,4830,13882
2022-02-07,19,1470,2567,3256,3455,4257,15005
2022-02-08,19,3225,868,2465,4471,5546,16575
2022-02-09,19,1464,1320,3102,3408,4728,14022
2022-02-10,19,2135,1397,2083,2353,4686,12654
2022-02-11,19,4026,2517,2111,2628,3066,14348
2022-02-12,19,4445,1673,2654,1807,3730,14309
2022-02-13,19,4097,2915,1521,4010,5927,18470
2022-02-14,19,4741,1061,1966,3614,5425,16807
2022-02-15,19,1956,1292,3835,2739,4120,13942
2022-02-16,19,1182,2126,3899,3088,5482,15777
2022-02-17,19,1894,1809,3404,3825,5977,16909
2022-02-18,19,3459,1235,1881,3163,4897,14635
2022-02-19,19,3870,2763,1591,1513,2180,11917
2022-02-20,19,1817,1241,3446,1638,3078,11220
2022-02-21,19,3825,1697,1777,2324,2776,12399
2022-02-22,19,2494,2732,3520,2274,3139,14159
2022-02-23,19,4710,1938,2030,2263,5398,16339
2022-02-24,19,4107,1523,2232,3317,2254,13433
2022-02-25,19,3487,1086,2659,3021,4572,14825
2022-02-26,19,2702,2424,3776,1587,5112,15601
2022-02-27,19,2607,2168,3760,4051,4692,17278
2022-02-28,19,3884,2069,1787,3640,3499,14879
2022-03-01,19,2600,2849,3665,3441,5819,18374
2022-03-02,19,1852,1046,2191,3380,5164,13633
2022-03-03,19,1885,2259,2633,3006,4970,14753
2022-03-04,19,4490,2018,1655,4460,5146,17769
2022-03-05,19,2049,2144,3448,2307,2075,12023
2022-03-06,19,2821,2867,1234,4136,5316,16374
2022-03-07,19,3267,1549,3785,2013,3544,14158
2022-03-08,19,3831,2835,3740,3607,4028,18041
2022-03-09,19,1201,966,1216,3348,2150,8881
2022-03-10,19,4813,1456,3593,4080,3047,16989
2022-03-11,19,3069,2022,2720,4386,3414,15611
2022-03-12,19,2830,1013,2630,3726,4524,14723
2022-03-13,19,3318,2899,2250,2349,2841,13657
2022-03-14,19,3579,811,3352,1628,5088,14458
2022-03-15,19,4688,2509,2664,3968,5850,19679
2022-03-16,19,1080,2350,3698,3193,5393,15714
2022-03-17,19,4956,1306,1878,3019,3490,14649
2022-03-18,19,2145,2179,2991,2716,5957,15988
2022-03-19,19,2648,1692,3031,3187,2323,12881
2022-03-20,19,3291,922,2919,1901,3379,12412
2022-03-21,19,1263,1857,2497,3869,3038,12524
2022-03-22,19,2753,1098,1885,2572,4473,12781
2022-03-23,19,4753,2141,1200,2544,2476,13114
2022-03-24,19,1694,2051,1351,2503,4555,12154
2022-03-25,19,3663,1361,2022,2443,5908,15397
2022-03-26,19,2614,2558,1208,3248,2083,11711
2022-03-27,19,4945,2599,1619,3693,3282,16138
2022-03-28,19,3650,1816,2118,2197,4096,13877
2022-03-29,19,1132,1990,2818,2726,4627,13293
2022-03-30,19,2074,2535,3828,3892,5846,18175
2022-03-31,19,1683,950,3868,2900,5042,14443
2022-04-01,19,1630,2456,3120,3844,5641,16691
2022-04-02,19,3899,968,2576,4479,4319,16241
2022-04-03,19,4265,955,1414,3835,3247,13716
2022-04-04,19,1222,1792,3448,3806,4695,14963
2022-04-05,19,1795,1079,3986,1625,4854,13339
2022-04-06,19,3032,2282,2696,4010,2892,14912
2022-04-07,19,3420,2035,1948,3331,4177,14911
2022-04-08,19,3717,1608,3119,2419,5288,16151
2022-04-09,19,4443,2285,1202,1667,4355,13952
2022-04-10,19,1286,1168,2076,4410,4808,13748
2022-04-11,19,1507,2828,1329,1778,3913,11355
2022-04-12,19,4973,1135,3031,3057,5123,17319
2022-04-13,19,4227,1771,3547,3248,4837,17630
2022-04-14,19,4133,2801,2880,3790,3528,17132
2022-04-15,19,2011,1080,2103,3295,4742,13231
2022-04-16,19,2655,1591,1368,1554,5145,12313
2022-04-17,19,3727,1885,1423,4214,4931,16180
2022-04-18,19,3547,2678,2404,3876,4453,16958
2022-04-19,19,2585,2433,3211,1533,4700,14462
2022-04-20,19,1111,2234,3336,3344,4953,14978
2022-04-21,19,2511,805,3648,2895,2178,12037
2022-04-22,19,2047,2269,2726,3968,2503,13513
2022-04-23,19,3276,1584,1484,2146,2162,10652
2022-04-24,19,3035,1974,1895,3004,5526,15434
2022-04-25,19,4264,1702,2343,4024,2348,14681
2022-04-26,19,4710,2386,3665,1623,5971,18355
2022-04-27,19,3122,2268,1695,2345,2018,11448
2022-04-28,19,3175,2166,2765,3804,3016,14926
2022-04-29,19,2878,1333,3125,4242,3721,15299
2022-04-30,19,3010,1997,1936,3309,2254,12506
2022-05-01,19,2113,2483,1362,3322,4429,13709
2022-05-02,19,3155,2088,3417,3819,2564,15043
2022-05-03,19,1886,1205,3898,3444,3480,13913
2022-05-04,19,3908,905,3887,3013,5542,17255
2022-05-05,19,4617,1783,1316,1912,4784,14412
2022-05-06,19,4105,1075,1288,3158,5082,14708
2022-05-07,19,4710,1817,2003,2557,5656,16743
2022-05-08,19,1117,2076,2403,1701,4135,11432
2022-05-09,19,2205,1978,2966,3664,3701,14514
2022-05-10,19,3321,2991,2366,1753,2000,12431
2022-05-11,19,4542,1640,1705,2230,3407,13524
2022-05-12,19,2862,2141,1959,1581,2870,11413
2022-05-13,19,4702,2026,1550,1688,4890,14856
2022-05-14,19,3662,2941,3755,3436,5887,19681
2022-05-15,19,4853,1438,3386,3035,3858,16570
2022-05-16,19,3310,1357,2670,1978,4816,14131
2022-05-17,19,4376,2628,3756,2132,3478,16370
2022-05-18,19,4700,2149,3389,1983,3789,16010
2022-05-19,19,3096,2766,1751,3988,2845,14446
2022-05-20,19,1944,1272,1734,3980,4077,13007
2022-05-21,19,1982,2063,1232,3992,5182,14451
2022-05-22,19,3767,1568,2995,3587,5223,17140
2022-05-23,19,1956,1411,3973,1722,4628,13690
2022-05-24,19,3210,2300,2524,2774,3333,14141
2022-05-25,19,4568,2548,1723,3249,4635,16723
2022-05-26,19,4252,1986,1255,4243,4134,15870
2022-05-27,19,4338,2816,1979,2501,5762,17396
2022-05-28,19,4979,1798,2495,4458,2735,16465
2022-05-29,19,4541,1686,3405,3675,3462,16769
2022-05-30,19,4118,1042,2678,1644,3010,12492
2022-05-31,19,2908,1884,3019,1658,5505,14974
2022-06-01,19,1723,2132,2798,3378,4469,14500
2022-06-02,19,3995,2935,2225,2140,4650,15945
2022-06-03,19,3087,2582,1258,4474,5354,16755
2022-06-04,19,3385,2541,3980,4405,4002,18313
2022-06-05,19,4876,1941,3210,3465,4310,17802
2022-06-06,19,3976,2831,3463,3120,3975,17365
2022-06-07,19,3222,1275,3410,3649,4882,16438
2022-06-08,19,4421,2338,2471,3626,5407,18263
2022-06-09,19,3012,1717,1983,2537,4036,13285
2022-06-10,19,1975,1738,2224,4196,2144,12277
2022-06-11,19,3602,2596,2641,3033,3433,15305
2022-06-12,19,2790,1934,2524,4414,4670,16332
2022-06-13,19,1521,1289,3857,4246,4710,15623
2022-06-14,19,2198,2324,2877,2344,4161,13904
2022-06-15,19,4403,1936,1998,3030,2938,14305
2022-06-16,19,3317,1280,3941,4346,5268,18152
2022-06-17,19,3461,892,2365,4352,5202,16272
2022-06-18,19,2307,2353,1569,2047,3893,12169
2022-06-19,19,2522,2465,2723,3142,2612,13464
2022-06-20,19,1376,2885,3129,3467,3532,14389
2022-06-21,19,1794,1252,1668,4426,4192,13332
2022-06-22,19,2905,2796,2454,3775,3992,15922
2022-06-23,19,2552,2119,2233,4053,5054,16011
2022-06-24,19,2400,2986,2938,4232,2111,14667
2022-06-25,19,4290,961,3131,2614,4751,15747
2022-06-26,19,4280,1278,2460,2863,5239,16120
2022-06-27,19,3697,2631,3886,3929,4837,18980
2022-06-28,19,3311,2293,3948,2577,4752,16881
2022-06-29,19,1905,1487,2421,3835,3626,13274
2022-06-30,19,1728,2365,2896,3970,3157,14116
2022-07-01,19,4061,2865,1969,2404,2390,13689
2022-07-02,19,4558,2285,1872,2506,3506,14727
2022-07-03,19,3487,2974,2828,1513,4315,15117
2022-07-04,19,2737,2126,3252,3301,4323,15739
2022-07-05,19,1693,1981,3932,3012,5920,16538
2022-07-06,19,2028,1150,2449,2484,2771,10882
2022-07-07,19,3899,2788,2682,1737,5308,16414
2022-07-08,19,2726,2029,3925,1548,3439,13667
2022-07-09,19,1810,848,3723,3571,5514,15466
2022-07-10,19,2474,823,3869,1646,4375,13187
2022-07-11,19,1649,1294,3690,1787,5788,14208
2022-07-12,19,1618,1757,2141,3886,4068,13470
2022-07-13,19,2719,2227,3762,2812,2132,13652
2022-07-14,19,4000,2362,3132,2902,4085,16481
2022-07-15,19,1422,2058,3484,1607,5894,14465
2022-07-16,19,4702,2842,3421,2888,4819,18672
2022-07-17,19,4046,2148,2286,3237,4978,16695
2022-07-18,19,3105,1018,1813,1992,5441,13369
2022-07-19,19,3742,997,3134,4149,3797,15819
2022-07-20,19,4093,1738,1628,4076,4395,15930
2022-07-21,19,1161,1111,2635,2259,2806,9972
2022-07-22,19,4843,964,2341,3462,2438,14048
2022-07-23,19,3647,1428,3443,2471,5435,16424
2022-07-24,19,2711,1272,1296,3326,5960,14565
2022-07-25,19,1149,1436,1839,3917,5353,13694
2022-07-26,19,3370,2463,1565,2809,2095,12302
2022-07-27,19,1262,2896,2046,2437,2641,11282
2022-07-28,19,2997,2282,2429,3532,2262,13502
2022-07-29,19,4016,2759,1611,4078,2302,14766
2022-07-30,19,3299,974,3922,2235,2323,12753
2022-07-31,19,4498,1065,2461,2147,2502,12673
2022-08-01,19,1896,1357,3205,2287,3678,12423
2022-08-02,19,2888,822,2385,3211,4463,13769
2022-08-03,19,1621,800,2666,2289,4659,12035
2022-08-04,19,3486,2876,3606,2064,5608,17640
2022-08-05,19,3096,1449,3859,2756,5039,16199
2022-08-06,19,2623,1817,2057,4218,3174,13889
2022-08-07,19,1358,2549,1510,2395,5902,13714
2022-08-08,19,4468,2023,3975,4269,3276,18011
2022-08-09,19,2718,1280,2468,3505,4780,14751
2022-08-10,19,2242,2080,1883,2839,2863,11907
2022-08-11,19,2550,1017,2043,3119,3805,12534
2022-08-12,19,1716,811,1760,3604,3499,11390
2022-08-13,19,1924,1245,2037,1561,3449,10216
2022-08-14,19,3061,2803,3804,2285,3043,14996
2022-08-15,19,2151,1568,1460,2261,4730,12170
2022-08-16,19,2701,1089,1485,4197,2307,11779
2022-08-17,19,4098,2875,3875,2595,5916,19359
2022-08-18,19,1265,1335,2848,2278,4381,12107
2022-08-19,19,2519,1661,3033,2568,3898,13679
2022-08-20,19,3554,1793,3319,2282,5168,16116
2022-08-21,19,3874,1841,3872,2903,3791,16281
2022-08-22,19,2419,2904,3745,2833,2012,13913
2022-08-23,19,2640,1062,3599,3045,3461,13807
2022-08-24,19,4402,2790,2445,3056,2921,15614
2022-08-25,19,3501,2058,2111,4389,3068,15127
2022-08-26,19,2205,1665,1735,2567,5976,14148
2022-08-27,19,2034,1286,3549,2119,5111,14099
2022-08-28,19,1562,2296,3347,2608,2666,12479
2022-08-29,19,3631,802,3853,4397,4178,16861
2022-08-30,19,3330,1083,3881,3303,2254,13851
2022-08-31,19,2850,1999,3117,4262,3370,15598
2022-09-01,19,3160,865,3362,3551,5761,16699
2022-09-02,19,3543,922,3541,3111,5181,16298
2022-09-03,19,2386,1302,3921,2936,3653,14198
2022-09-04,19,1010,2573,1448,2958,4033,12022
2022-09-05,19,1825,2234,2133,2583,3486,12261
2022-09-06,19,1590,2587,2839,3219,3609,13844
2022-09-07,19,2905,883,1560,2035,3962,11345
2022-09-08,19,1095,2002,1546,2506,2779,9928
2022-09-09,19,4048,1543,2472,3312,2843,14218
2022-09-10,19,1049,982,3832,1632,3207,10702
2022-09-11,19,4634,2061,1878,3233,5899,17705
2022-09-12,19,2941,1033,1701,1725,2064,9464
2022-09-13,19,3014,2974,2332,1595,3356,13271
2022-09-14,19,1053,2799,2729,1547,4885,13013
2022-09-15,19,1550,978,1900,2697,4262,11387
2022-09-16,19,3142,842,2461,2942,4139,13526
2022-09-17,19,3260,2784,1733,4123,2037,13937
2022-09-18,19,1362,2824,3937,1618,4775,14516
2022-09-19,19,3111,1791,2466,1968,3352,12688
2022-09-20,19,4631,2817,3811,2627,5337,19223
2022-09-21,19,4590,2152,2981,3247,5629,18599
2022-09-22,19,3171,1321,3462,2088,2052,12094
2022-09-23,19,3216,1903,2382,3613,2598,13712
2022-09-24,19,2249,2986,1445,4149,4998,15827
2022-09-25,19,4301,2370,1745,2217,4745,15378
2022-09-26,19,1119,1569,3725,3931,4545,14889
2022-09-27,19,4000,2911,2788,2943,5227,17869
2022-09-28,19,1747,1238,3897,3743,4236,14861
2022-09-29,19,2423,1713,3905,3908,2026,13975
2022-09-30,19,3472,1393,3343,4479,3528,16215
2022-10-01,19,3322,837,3719,2606,2687,13171
2022-10-02,19,4566,1160,3811,3436,2379,15352
2022-10-03,19,3900,1012,3835,1768,3029,13544
2022-10-04,19,2064,2093,3820,3126,2298,13401
2022-10-05,19,3877,2171,2094,3627,5964,17733
2022-10-06,19,3621,2828,3963,2097,2922,15431
2022-10-07,19,3964,988,1259,2490,5073,13774
2022-10-08,19,2351,967,2594,4477,3940,14329
2022-10-09,19,3283,1370,2568,2598,3876,13695
2022-10-10,19,1277,1709,1520,3041,3636,11183
2022-10-11,19,3044,1944,1549,3373,4841,14751
2022-10-12,19,2487,2086,2430,2972,2737,12712
2022-10-13,19,1291,2249,3105,4011,3777,14433
2022-10-14,19,3682,2420,2802,1696,2123,12723
2022-10-15,19,4050,1963,3471,3799,3314,16597
2022-10-16,19,4015,2177,1518,3326,2454,13490
2022-10-17,19,4105,2134,2925,3430,3397,15991
2022-10-18,19,4127,1298,1799,2678,4354,14256
2022-10-19,19,3600,1744,3198,3212,5330,17084
2022-10-20,19,2952,2726,1903,1986,3001,12568
2022-10-21,19,3145,2782,3315,1504,4447,15193
2022-10-22,19,1485,843,1382,4457,5655,13822
2022-10-23,19,4995,2906,3223,3319,2531,16974
2022-10-24,19,1541,1924,2609,1623,4597,12294
2022-10-25,19,3338,2094,2008,1607,3638,12685
2022-10-26,19,3207,1262,1486,3366,3057,12378
2022-10-27,19,1745,1101,2010,2962,5259,13077
2022-10-28,19,2574,989,3685,2684,2640,12572
2022-10-29,19,4146,1469,1221,4364,4484,15684
2022-10-30,19,4713,1776,2777,3699,2942,15907
2022-10-31,19,1452,2136,2880,1766,2722,10956
2022-11-01,19,2572,2841,2908,1865,4267,14453
2022-11-02,19,4943,847,1876,1697,3536,12899
2022-11-03,19,1747,2515,1331,1527,4716,11836
2022-11-04,19,1481,2795,1732,3380,3390,12778
2022-11-05,19,1944,1648,2682,3904,3179,13357
2022-11-06,19,2316,2966,1830,1853,2075,11040
2022-11-07,19,4435,1997,1687,2560,4625,15304
2022-11-08,19,2929,2523,3381,2621,5052,16506
2022-11-09,19,1811,1136,3259,4409,5642,16257
2022-11-10,19,3284,967,2252,2928,3480,12911
2022-11-11,19,2174,2111,2913,4479,2666,14343
2022-11-12,19,2367,2753,2166,2487,5285,15058
2022-11-13,19,4819,2193,2234,3844,5499,18589
2022-11-14,19,1338,2256,2107,1598,2328,9627
2022-11-15,19,4712,2162,3918,3802,3688,18282
2022-11-16,19,2250,2322,3930,3879,4680,17061
2022-11-17,19,1474,1067,1271,3409,5560,12781
2022-11-18,19,4466,963,1753,1765,2585,11532
2022-11-19,19,4574,2330,2892,1741,3213,14750
2022-11-20,19,1909,1653,1635,3651,3747,12595
2022-11-21,19,3438,2792,3721,2750,2104,14805
2022-11-22,19,2196,2830,2214,1971,4296,13507
2022-11-23,19,2607,1935,3080,2237,2326,12185
2022-11-24,19,2760,1867,3890,2808,2917,14242
2022-11-25,19,4393,1312,2085,3870,4073,15733
2022-11-26,19,1767,2132,2412,3581,4919,14811
2022-11-27,19,2920,1785,2150,3299,5486,15640
2022-11-28,19,1440,1800,3850,2632,3473,13195
2022-11-29,19,4023,930,3027,3075,5215,16270
2022-11-30,19,4073,1365,3711,4102,2301,15552
2022-12-01,19,2186,2433,3480,1675,5018,14792
2022-12-02,19,4692,2440,2044,4154,2506,15836
2022-12-03,19,1341,2765,3590,3337,2931,13964
2022-12-04,19,1987,942,2608,2524,2542,10603
2022-12-05,19,4484,2281,2577,1694,5124,16160
2022-12-06,19,1280,1090,1979,4366,3359,12074
2022-12-07,19,2941,1693,3008,4472,4164,16278
2022-12-08,19,2176,1281,2477,1611,3714,11259
2022-12-09,19,4564,1421,1435,4342,3324,15086
2022-12-10,19,3758,1387,3939,4024,3222,16330
2022-12-11,19,2090,2727,1865,4455,5711,16848
2022-12-12,19,4683,1381,2286,3059,5903,17312
2022-12-13,19,3438,1142,1928,3240,3699,13447
2022-12-14,19,2853,1768,3610,2512,3537,14280
2022-12-15,19,3465,2250,3778,3497,5407,18397
2022-12-16,19,3708,986,2952,3869,4977,16492
2022-12-17,19,4335,2029,1306,1984,2055,11709
2022-12-18,19,4753,1924,2719,1742,2746,13884
2022-12-19,19,2004,1470,2853,3544,4188,14059
2022-12-20,19,1871,2327,1701,2748,3531,12178
2022-12-21,19,1761,2621,2908,3243,4602,15135
2022-12-22,19,1732,2407,2302,2308,3742,12491
2022-12-23,19,3346,1490,2735,4405,2107,14083
2022-12-24,19,3030,1480,3058,1742,3440,12750
2022-12-25,19,1935,2399,2041,4018,2592,12985
2022-12-26,19,2788,2134,3117,1852,5371,15262
2022-12-27,19,2664,2730,1349,1521,5462,13726
2022-12-28,19,1852,870,2707,4049,4544,14022
2022-12-29,19,3061,2862,3094,1985,5531,16533
2022-12-30,19,2255,1506,2730,2464,2261,11216
2022-12-31,19,1139,2423,2790,3623,3411,13386
2023-01-01,19,3031,1517,3894,3914,5552,17908
2023-01-02,19,4780,2249,1531,3620,5854,18034
